,Date,Month,Day,Time,Escooter Trip Distance Total (km),Escooter Trip Duration Total(mins),Escooter Total Trips,Temperature_F,Humidity%,Wind_Speed_kn,Precipitation (mm),Total Traffic Incidents,Number of Bus Trips,Number of Rail Trips,Taxi Trip Distance (km),Taxi Total Trips
1285,2020-10-18,October,Sunday,17:00:00,546.117,2593.4167,266,48.0,79.91,9.583333333333334,0.762,22.0,150496,92227,1803.85,195
1286,2020-10-18,October,Sunday,18:00:00,619.786,3376.15,254,45.0,85.77,8.785714285714286,0.6773,26.0,150496,92227,2896.23,281
1287,2020-10-18,October,Sunday,19:00:00,388.499,2237.6167,178,44.1,82.12,8.416666666666666,1.1611,20.0,150496,92227,2488.98,175
1288,2020-10-18,October,Sunday,20:00:00,319.257,1285.35,125,43.36666666666667,83.04666666666668,8.0625,0.4354,13.0,150496,92227,3163.19,288
1289,2020-10-18,October,Sunday,21:00:00,231.368,1467.05,104,42.1,79.01,7.076923076923077,0.3104,18.0,150496,92227,1138.5,103
1290,2020-10-19,October,Monday,05:00:00,64.321,311.4167,22,41.0,85.54,5.333333333333333,0.0,5.0,300842,158006,241.72,32
1291,2020-10-19,October,Monday,06:00:00,168.512,401.1,53,41.0,82.22,4.714285714285714,0.0,14.0,300842,158006,776.02,83
1292,2020-10-19,October,Monday,07:00:00,178.243,718.7333,94,41.0,82.22,3.3333333333333335,0.0,6.0,300842,158006,881.22,97
1293,2020-10-19,October,Monday,08:00:00,263.475,970.3833,129,41.0,79.34,1.9285714285714286,0.0,24.0,300842,158006,2247.1,313
1294,2020-10-19,October,Monday,09:00:00,387.312,1658.5333,146,41.0,79.34,1.8333333333333333,0.0,14.0,300842,158006,1818.59,252
1295,2020-10-19,October,Monday,10:00:00,385.716,1683.6167,153,42.1,76.04,4.642857142857143,0.0,26.0,300842,158006,3255.48,520
1296,2020-10-19,October,Monday,11:00:00,478.257,2550.4,203,42.1,72.78,5.75,0.0,15.0,300842,158006,2037.71,331
1297,2020-10-19,October,Monday,12:00:00,555.139,2383.9333,227,41.0,70.08,5.857142857142857,0.0,29.0,300842,158006,3275.37,537
1298,2020-10-19,October,Monday,13:00:00,646.817,2885.6,242,41.0,73.25,6.5,0.0,25.0,300842,158006,2788.17,386
1299,2020-10-19,October,Monday,14:00:00,526.941,2333.9667,242,43.0,70.3,6.0,0.0,31.0,300842,158006,4544.84,646
1300,2020-10-19,October,Monday,15:00:00,472.636,2097.7167,210,45.0,70.53,7.083333333333333,0.0,34.0,300842,158006,2268.65,359
1301,2020-10-19,October,Monday,16:00:00,335.71,1738.6333,162,48.9,54.24,8.166666666666666,0.0,63.0,300842,158006,3593.74,595
1302,2020-10-19,October,Monday,17:00:00,396.45,1939.6,184,51.1,49.98,7.333333333333333,0.0,49.0,300842,158006,2294.62,403
1303,2020-10-19,October,Monday,18:00:00,402.759,1679.2,183,50.0,53.97,5.461538461538462,0.0,52.0,300842,158006,3322.16,553
1304,2020-10-19,October,Monday,19:00:00,445.343,1972.3,172,48.0,67.87,9.916666666666666,0.0,29.0,300842,158006,2205.55,254
1305,2020-10-19,October,Monday,20:00:00,298.483,1682.4,143,45.5,69.215,13.066666666666666,0.1524,26.0,300842,158006,2815.04,312
1306,2020-10-19,October,Monday,21:00:00,311.315,1327.4667,119,43.0,79.19,11.666666666666666,0.4128,17.0,300842,158006,760.51,109
1307,2020-10-19,October,Monday,22:00:00,4.813,36.3833,1,42.1,80.39,11.333333333333334,0.3629,11.0,300842,158006,1836.09,166
1308,2020-10-19,October,Monday,23:00:00,1.825,12.35,2,42.1,81.98,7.583333333333333,0.0719976551724138,6.0,300842,158006,645.02,77
1309,2020-10-20,October,Tuesday,03:00:00,0.986,3.4833,1,42.1,82.96333333333335,7.857142857142857,0.0719976551724138,3.0,310091,163811,93.55,10
1310,2020-10-20,October,Tuesday,05:00:00,42.703,144.9667,25,43.0,82.04,8.666666666666666,0.0,4.0,310091,163811,402.43,24
1311,2020-10-20,October,Tuesday,06:00:00,178.355,475.0667,67,43.0,82.04,8.0,0.0,8.0,310091,163811,763.63,89
1312,2020-10-20,October,Tuesday,07:00:00,164.697,851.2667,88,43.0,82.04,9.5,0.0,4.0,310091,163811,866.15,113
1313,2020-10-20,October,Tuesday,08:00:00,262.151,963.6833,109,44.1,78.66,8.866666666666667,0.0,27.0,310091,163811,2540.6,314
1314,2020-10-20,October,Tuesday,09:00:00,189.946,705.7833,94,44.1,75.93,10.333333333333334,0.0,8.0,310091,163811,1994.71,295
1315,2020-10-20,October,Tuesday,10:00:00,308.087,1408.05,121,44.1,72.99,10.428571428571429,0.0,10.0,310091,163811,2695.79,490
1316,2020-10-20,October,Tuesday,11:00:00,421.94,1639.4667,156,44.1,72.99,10.25,0.0,8.0,310091,163811,1935.78,321
1317,2020-10-20,October,Tuesday,12:00:00,434.677,1764.0667,184,44.1,72.99,9.285714285714286,0.0,21.0,310091,163811,3186.74,528
1318,2020-10-20,October,Tuesday,13:00:00,455.326,2473.05,206,45.0,73.37,9.333333333333334,0.0,37.0,310091,163811,2396.44,374
1319,2020-10-20,October,Tuesday,14:00:00,571.165,2580.0833,245,46.0,73.18,3.357142857142857,0.0,42.0,310091,163811,3848.56,625
1320,2020-10-20,October,Tuesday,15:00:00,656.898,3385.6,278,45.0,79.36,4.416666666666667,0.0719976551724138,24.0,310091,163811,1730.44,336
1321,2020-10-20,October,Tuesday,16:00:00,724.606,2961.8667,294,46.0,79.13,0.7857142857142857,0.0719976551724138,42.0,310091,163811,3349.49,557
1322,2020-10-20,October,Tuesday,17:00:00,950.764,4561.75,375,50.0,65.75,10.666666666666666,0.0,39.0,310091,163811,2366.61,347
1323,2020-10-20,October,Tuesday,18:00:00,575.627,2627.3333,264,51.1,60.46,10.785714285714286,0.0,31.0,310091,163811,3011.52,483
1324,2020-10-20,October,Tuesday,19:00:00,189.789,942.6333,97,51.1,58.36,10.666666666666666,0.0,54.0,310091,163811,1653.17,263
1325,2020-10-20,October,Tuesday,20:00:00,192.827,806.6833,90,52.0,58.48,11.071428571428571,0.0,38.0,310091,163811,2326.85,303
1326,2020-10-20,October,Tuesday,21:00:00,237.383,1595.6667,93,53.1,56.17,9.916666666666666,0.0,8.0,310091,163811,832.26,118
1327,2020-10-20,October,Tuesday,22:00:00,2.175,5.6833,1,53.1,58.64,8.071428571428571,0.0,23.0,310091,163811,1185.44,142
1328,2020-10-21,October,Wednesday,05:00:00,58.214,260.4,28,51.1,92.14,8.0,0.254,4.0,321256,167872,263.14,23
1329,2020-10-21,October,Wednesday,06:00:00,141.937,619.8167,56,53.1,89.18,10.428571428571429,0.254,14.0,321256,167872,787.61,85
1330,2020-10-21,October,Wednesday,07:00:00,184.706,725.9333,102,52.0,87.15666666666668,12.0,0.0,10.0,321256,167872,761.15,106
1331,2020-10-21,October,Wednesday,08:00:00,298.083,1049.0167,120,49.45,81.74000000000001,11.533333333333333,0.0,16.0,321256,167872,2196.59,309
1332,2020-10-21,October,Wednesday,09:00:00,261.716,1047.1,123,48.9,79.98,9.583333333333334,0.0,23.0,321256,167872,1513.2,278
1333,2020-10-21,October,Wednesday,10:00:00,298.941,1524.9167,138,48.9,79.98,9.214285714285714,0.0,30.0,321256,167872,3520.72,502
1334,2020-10-21,October,Wednesday,11:00:00,366.055,2033.4833,172,48.0,82.72,9.454545454545455,0.0,31.0,321256,167872,1851.17,309
1335,2020-10-21,October,Wednesday,12:00:00,619.88,3208.5,268,48.0,76.58,10.714285714285714,0.0,33.0,321256,167872,3323.84,511
1336,2020-10-21,October,Wednesday,13:00:00,777.618,3520.85,307,46.9,79.82,10.5,0.0,16.0,321256,167872,2316.84,339
1337,2020-10-21,October,Wednesday,14:00:00,806.525,3676.3333,265,46.65,76.16,8.866666666666667,0.0,45.0,321256,167872,3911.83,592
1338,2020-10-21,October,Wednesday,15:00:00,926.409,4705.6,346,46.9,76.48,6.416666666666667,0.0,17.0,321256,167872,2402.78,389
1339,2020-10-21,October,Wednesday,16:00:00,1022.42,4619.6667,383,48.0,70.85,4.142857142857143,0.0,71.0,321256,167872,3796.02,619
1340,2020-10-21,October,Wednesday,17:00:00,1430.554,7479.5833,524,50.0,66.925,3.3846153846153846,0.0,24.0,321256,167872,2336.61,344
1341,2020-10-21,October,Wednesday,18:00:00,603.479,2840.55,290,52.0,63.24,2.5,0.0,59.0,321256,167872,3658.68,565
1342,2020-10-21,October,Wednesday,19:00:00,387.04,2006.5167,171,54.0,58.76,5.0,0.0,47.0,321256,167872,1720.4,257
1343,2020-10-21,October,Wednesday,20:00:00,284.415,1355.4,153,55.9,54.83,0.0,0.0,47.0,321256,167872,2249.79,306
1344,2020-10-21,October,Wednesday,21:00:00,164.761,675.85,78,57.0,50.88,5.0,0.0,17.0,321256,167872,763.26,120
1345,2020-10-21,October,Wednesday,22:00:00,1.335,24.1,2,55.0,63.86,7.5,0.0,24.0,321256,167872,1019.08,154
1346,2020-10-22,October,Thursday,05:00:00,64.006,128.5833,19,51.1,85.48,9.5625,0.5987,14.0,318012,168824,406.59,31
1347,2020-10-22,October,Thursday,06:00:00,58.351,195.7167,29,50.36666666666667,87.85333333333334,9.875,7.112,22.0,318012,168824,549.1,84
1348,2020-10-22,October,Thursday,07:00:00,81.018,328.0333,45,49.0,90.45750000000001,10.8,11.7009,24.0,318012,168824,881.64,115
1349,2020-10-22,October,Thursday,08:00:00,180.888,941.9833,103,48.0,90.44,11.133333333333333,9.2456,21.0,318012,168824,2347.51,381
1350,2020-10-22,October,Thursday,09:00:00,211.611,1155.2,102,48.675000000000004,91.2125,12.0,5.5372,32.0,318012,168824,1844.72,304
1351,2020-10-22,October,Thursday,10:00:00,348.365,1629.4833,138,49.26666666666667,91.52666666666666,10.0625,1.5045,41.0,318012,168824,2888.11,500
1352,2020-10-22,October,Thursday,11:00:00,350.429,1814.3,156,48.0,92.74,11.0,0.5588,34.0,318012,168824,2021.95,333
1353,2020-10-22,October,Thursday,12:00:00,562.122,2782.0333,234,48.36666666666667,91.95333333333333,13.0,0.762,46.0,318012,168824,4179.69,641
1354,2020-10-22,October,Thursday,13:00:00,725.683,3608.9167,263,51.1,89.09,12.666666666666666,0.8313,42.0,318012,168824,2855.84,412
1355,2020-10-22,October,Thursday,14:00:00,786.539,4101.4333,239,51.699999999999996,92.62,10.6875,0.2222,35.0,318012,168824,4587.81,651
1356,2020-10-22,October,Thursday,15:00:00,978.727,4885.2167,356,53.1,92.89,7.769230769230769,0.0,38.0,318012,168824,2656.08,389
1357,2020-10-22,October,Thursday,16:00:00,1473.014,7743.3667,481,54.333333333333336,93.04333333333334,7.0,0.0,50.0,318012,168824,3621.61,594
1358,2020-10-22,October,Thursday,17:00:00,2049.08,11414.0667,691,56.93333333333334,91.01333333333334,6.071428571428571,0.0,55.0,318012,168824,2486.03,372
1359,2020-10-22,October,Thursday,18:00:00,2193.025,10732.7667,732,63.05,81.95,5.2,0.0,54.0,318012,168824,3771.85,559
1360,2020-10-22,October,Thursday,19:00:00,1558.309,8118.2167,515,69.1,75.4,5.181818181818182,0.0,35.0,318012,168824,2045.61,278
1361,2020-10-22,October,Thursday,20:00:00,1126.442,6745.8333,397,73.9,71.21,5.714285714285714,0.0,37.0,318012,168824,3146.91,340
1362,2020-10-22,October,Thursday,21:00:00,1071.168,5459.15,362,78.1,59.78,10.083333333333334,0.0,16.0,318012,168824,1090.35,157
1363,2020-10-22,October,Thursday,22:00:00,4.589,56.4333,3,79.0,56.23,10.714285714285714,0.0,23.0,318012,168824,1628.77,177
1364,2020-10-22,October,Thursday,23:00:00,1.218,9.5833,1,77.0,60.06,9.333333333333334,0.0,12.0,318012,168824,673.4300000000001,84
1365,2020-10-23,October,Friday,03:00:00,2.462,8.1667,1,72.0,68.31,12.416666666666666,0.0,5.0,288787,166459,181.23,34
1366,2020-10-23,October,Friday,05:00:00,95.128,473.3167,34,71.1,68.21,13.25,0.0,1.0,288787,166459,534.06,41
1367,2020-10-23,October,Friday,06:00:00,180.002,741.9667,70,70.0,70.81,12.642857142857142,0.0,6.0,288787,166459,918.08,90
1368,2020-10-23,October,Friday,07:00:00,237.676,993.95,106,69.1,73.03,13.166666666666666,0.0,8.0,288787,166459,1163.87,118
1369,2020-10-23,October,Friday,08:00:00,270.982,1135.5333,104,69.1,73.03,12.428571428571429,0.0,22.0,288787,166459,2540.27,311
1370,2020-10-23,October,Friday,09:00:00,112.509,388.9833,52,69.1,75.4,11.75,0.0,20.0,288787,166459,1749.61,283
1371,2020-10-23,October,Friday,10:00:00,154.495,926.5,80,68.0,78.3,11.571428571428571,0.0,52.0,288787,166459,3453.9,542
1372,2020-10-23,October,Friday,11:00:00,150.157,692.7167,80,68.0,78.3,10.833333333333334,0.0,28.0,288787,166459,2187.31,352
1373,2020-10-23,October,Friday,12:00:00,232.998,1212.7167,126,68.0,78.3,10.866666666666667,0.0,36.0,288787,166459,3960.25,620
1374,2020-10-23,October,Friday,13:00:00,302.29,1365.6167,134,66.9,81.33,10.083333333333334,0.0,34.0,288787,166459,2779.56,366
1375,2020-10-23,October,Friday,14:00:00,262.835,1267.7833,121,64.95,90.47500000000001,8.421052631578947,2.0066,51.0,288787,166459,4519.3,609
1376,2020-10-23,October,Friday,15:00:00,387.681,1769.3167,185,56.45,89.815,8.461538461538462,0.9102,42.0,288787,166459,2450.89,412
1377,2020-10-23,October,Friday,16:00:00,522.6,2624.3,276,52.0,89.13,7.857142857142857,1.4263,56.0,288787,166459,3762.43,628
1378,2020-10-23,October,Friday,17:00:00,865.318,3968.45,363,50.0,89.04,10.0,0.9144,30.0,288787,166459,2722.19,368
1379,2020-10-23,October,Friday,18:00:00,821.996,3987.9333,373,46.9,89.92,11.285714285714286,0.4128,40.0,288787,166459,3598.29,558
1380,2020-10-23,October,Friday,19:00:00,570.985,2999.3833,289,45.0,85.77,10.5,0.6927,24.0,288787,166459,2167.26,264
1381,2020-10-23,October,Friday,20:00:00,480.553,2232.1167,222,45.0,85.77,13.133333333333333,0.762,40.0,288787,166459,3263.66,394
1382,2020-10-23,October,Friday,21:00:00,511.551,2397.9667,225,45.0,82.19,15.0,0.0719976551724138,15.0,288787,166459,1005.2,152
1383,2020-10-24,October,Saturday,05:00:00,43.872,310.75,24,42.1,61.94,8.75,0.0,2.0,239353,132006,219.39,20
1384,2020-10-24,October,Saturday,06:00:00,75.264,273.35,34,41.0,64.63,12.428571428571429,0.0,10.0,239353,132006,394.74,46
1385,2020-10-24,October,Saturday,07:00:00,68.231,372.2833,39,39.0,66.79,10.333333333333334,0.0,6.0,239353,132006,529.5,53
1386,2020-10-24,October,Saturday,08:00:00,190.016,1000.2,90,37.9,69.73,8.571428571428571,0.0,8.0,239353,132006,1197.35,152
1387,2020-10-24,October,Saturday,09:00:00,290.759,1633.0833,163,37.9,72.93,9.75,0.0,18.0,239353,132006,944.29,122
1388,2020-10-24,October,Saturday,10:00:00,644.452,2499.1167,238,37.9,72.93,9.642857142857142,0.0,48.0,239353,132006,2158.09,301
1389,2020-10-24,October,Saturday,11:00:00,778.803,3847.95,329,37.9,69.73,9.083333333333334,0.0,36.0,239353,132006,1431.71,207
1390,2020-10-24,October,Saturday,12:00:00,1064.76,5622.0,418,36.0,75.15,7.285714285714286,0.0,38.0,239353,132006,2222.19,368
1391,2020-10-24,October,Saturday,13:00:00,1131.529,6421.3,482,36.0,75.15,6.75,0.0,37.0,239353,132006,1887.36,226
1392,2020-10-24,October,Saturday,14:00:00,1248.085,5511.2833,484,39.0,66.79,7.928571428571429,0.0,40.0,239353,132006,3402.68,433
1393,2020-10-24,October,Saturday,15:00:00,1155.507,6757.45,485,41.55,58.315,7.923076923076923,0.0,28.0,239353,132006,1503.14,265
1394,2020-10-24,October,Saturday,16:00:00,1171.357,6517.1167,524,43.55,56.03,7.5,0.0,48.0,239353,132006,2883.44,406
1395,2020-10-24,October,Saturday,17:00:00,1225.657,6710.1667,529,45.0,53.0,5.333333333333333,0.0,36.0,239353,132006,2142.84,259
1396,2020-10-24,October,Saturday,18:00:00,925.715,5123.9167,465,45.0,53.0,5.5,0.0,24.0,239353,132006,2988.11,399
1397,2020-10-24,October,Saturday,19:00:00,652.004,3493.8,303,45.0,55.43,6.333333333333333,0.0,18.0,239353,132006,1356.25,201
1398,2020-10-24,October,Saturday,20:00:00,586.256,3247.5333,258,44.1,57.37,8.357142857142858,0.0,34.0,239353,132006,1862.09,272
1399,2020-10-24,October,Saturday,21:00:00,704.548,3684.05,287,45.0,55.43,5.666666666666667,0.0,12.0,239353,132006,976.15,146
1400,2020-10-24,October,Saturday,22:00:00,3.343,17.5833,2,44.1,57.37,6.5,0.0,20.0,239353,132006,1304.01,216
1401,2020-10-24,October,Saturday,23:00:00,0.001,2.05,1,43.0,62.06,8.75,0.0,25.0,239353,132006,790.02,118
1402,2020-10-25,October,Sunday,03:00:00,1.067,3.25,1,41.0,61.79,5.666666666666667,0.0,21.0,160807,94731,85.46,17
1403,2020-10-25,October,Sunday,05:00:00,94.668,220.0,19,43.0,62.06,9.083333333333334,0.0,9.0,160807,94731,103.68,13
1404,2020-10-25,October,Sunday,06:00:00,41.82,284.65,29,43.0,59.83,10.142857142857142,0.0,13.0,160807,94731,297.93,34
1405,2020-10-25,October,Sunday,07:00:00,89.425,408.2667,45,43.0,62.06,9.307692307692308,0.0,4.0,160807,94731,770.71,65
1406,2020-10-25,October,Sunday,08:00:00,199.971,877.35,76,43.0,62.06,10.285714285714286,0.0,6.0,160807,94731,1164.38,110
1407,2020-10-25,October,Sunday,09:00:00,300.799,1579.05,140,44.1,65.02,10.5,0.0,6.0,160807,94731,598.54,86
1408,2020-10-25,October,Sunday,10:00:00,368.755,1638.4333,189,44.1,67.41,10.857142857142858,0.0,16.0,160807,94731,1836.53,219
1409,2020-10-25,October,Sunday,11:00:00,665.863,3547.7667,284,44.1,70.43,9.416666666666666,0.0,15.0,160807,94731,1086.26,145
1410,2020-10-25,October,Sunday,12:00:00,612.684,3463.9833,299,43.0,76.12,8.142857142857142,0.0,21.0,160807,94731,2086.29,271
1411,2020-10-25,October,Sunday,13:00:00,709.24,4062.4167,317,45.0,65.13,9.416666666666666,0.0,19.0,160807,94731,2003.31,193
1412,2020-10-25,October,Sunday,14:00:00,945.151,4578.2833,346,46.0,62.71,10.5,0.0,19.0,160807,94731,3327.5,338
1413,2020-10-25,October,Sunday,15:00:00,869.181,4995.6,373,46.9,60.61,10.5,0.0,20.0,160807,94731,1438.96,189
1414,2020-10-25,October,Sunday,16:00:00,685.871,4104.7,292,46.9,64.47999999999999,10.533333333333333,0.0,37.0,160807,94731,2513.16,289
1415,2020-10-25,October,Sunday,17:00:00,719.833,4399.1833,306,46.9,60.61,11.083333333333334,0.0,29.0,160807,94731,1930.06,198
1416,2020-10-25,October,Sunday,18:00:00,549.102,3084.4,254,46.9,60.61,10.5,0.0,10.0,160807,94731,3177.01,319
1417,2020-10-25,October,Sunday,19:00:00,449.099,2345.2833,188,46.9,58.47,10.5,0.0,37.0,160807,94731,2721.16,202
1418,2020-10-25,October,Sunday,20:00:00,333.312,1581.45,148,46.0,60.49,11.642857142857142,0.0,27.0,160807,94731,3740.02,316
1419,2020-10-25,October,Sunday,21:00:00,264.124,1396.6667,122,46.0,60.49,10.916666666666666,0.0,17.0,160807,94731,1245.27,122
1420,2020-10-26,October,Monday,03:00:00,1.268,3.1333,1,46.0,62.71,10.583333333333334,0.0,0.0,294204,155238,141.94,12
1421,2020-10-26,October,Monday,05:00:00,25.276,118.7833,17,43.55,77.56,11.384615384615385,0.0,6.0,294204,155238,244.68,29
1422,2020-10-26,October,Monday,06:00:00,101.061,289.3167,38,42.1,81.98,11.357142857142858,0.0719976551724138,16.0,294204,155238,743.57,85
1423,2020-10-26,October,Monday,07:00:00,109.299,391.5667,55,39.9,82.8,11.583333333333334,0.0719976551724138,25.0,294204,155238,882.22,111
1424,2020-10-26,October,Monday,08:00:00,179.767,809.0333,107,39.9,79.25,12.571428571428571,0.0719976551724138,25.0,294204,155238,2791.33,370
1425,2020-10-26,October,Monday,09:00:00,203.49,783.35,99,37.9,79.08,12.23076923076923,0.0,19.0,294204,155238,1514.22,255
1426,2020-10-26,October,Monday,10:00:00,140.54,595.5333,62,36.333333333333336,84.13000000000001,11.9375,0.0719976551724138,22.0,294204,155238,3411.37,510
1427,2020-10-26,October,Monday,11:00:00,107.814,524.6167,61,36.0,85.23,11.083333333333334,0.0719976551724138,43.0,294204,155238,2041.23,318
1428,2020-10-26,October,Monday,12:00:00,220.846,1147.95,123,36.0,81.53,12.0625,0.0,60.0,294204,155238,4203.44,563
1429,2020-10-26,October,Monday,13:00:00,182.369,1083.5167,93,36.0,78.6,10.166666666666666,0.0,29.0,294204,155238,2251.35,339
1430,2020-10-26,October,Monday,14:00:00,205.538,980.1833,112,37.0,72.24,10.142857142857142,0.0,46.0,294204,155238,4088.4,636
1431,2020-10-26,October,Monday,15:00:00,408.816,1799.2,175,36.5,72.39,10.538461538461538,0.0,27.0,294204,155238,2143.71,326
1432,2020-10-26,October,Monday,16:00:00,423.185,1820.7,190,34.54,84.69800000000001,8.666666666666666,0.254,37.0,294204,155238,3421.59,550
1433,2020-10-26,October,Monday,17:00:00,502.828,2410.2,257,35.03333333333333,84.76333333333334,9.285714285714286,0.254,27.0,294204,155238,2607.88,367
1434,2020-10-26,October,Monday,18:00:00,465.201,2089.05,245,37.0,81.93,7.857142857142857,0.0719976551724138,34.0,294204,155238,3152.86,474
1435,2020-10-26,October,Monday,19:00:00,300.056,1692.4,163,37.0,78.37,8.583333333333334,0.0,12.0,294204,155238,2553.53,258
1436,2020-10-26,October,Monday,20:00:00,242.503,1357.6333,123,37.0,78.37,8.357142857142858,0.0,11.0,294204,155238,3826.08,332
1437,2020-10-26,October,Monday,21:00:00,223.394,1217.4833,115,37.9,72.93,6.583333333333333,0.0,16.0,294204,155238,1187.79,107
1438,2020-10-27,October,Tuesday,05:00:00,35.826,110.15,16,37.0,64.38,7.076923076923077,0.0,1.0,299100,158973,469.54,31
1439,2020-10-27,October,Tuesday,06:00:00,92.773,303.0167,50,37.0,64.38,6.714285714285714,0.0,14.0,299100,158973,894.75,80
1440,2020-10-27,October,Tuesday,07:00:00,141.28,530.2667,70,37.0,64.38,4.833333333333333,0.0719976551724138,8.0,299100,158973,857.05,103
1441,2020-10-27,October,Tuesday,08:00:00,118.986,469.5833,66,35.55,73.745,3.8666666666666667,0.0719976551724138,18.0,299100,158973,2675.87,335
1442,2020-10-27,October,Tuesday,09:00:00,80.335,415.5833,56,36.0,72.43,4.833333333333333,0.0719976551724138,28.0,299100,158973,1770.24,297
1443,2020-10-27,October,Tuesday,10:00:00,151.349,596.2333,64,35.1,77.88,5.285714285714286,0.0719976551724138,29.0,299100,158973,2765.69,490
1444,2020-10-27,October,Tuesday,11:00:00,115.073,667.5833,74,35.1,77.88,4.416666666666667,0.0719976551724138,27.0,299100,158973,1838.92,326
1445,2020-10-27,October,Tuesday,12:00:00,152.544,927.75,96,35.1,77.88,3.8461538461538463,0.0719976551724138,47.0,299100,158973,3354.77,537
1446,2020-10-27,October,Tuesday,13:00:00,140.217,696.2833,87,35.1,77.88,5.0,0.254,35.0,299100,158973,2410.77,312
1447,2020-10-27,October,Tuesday,14:00:00,237.071,1009.05,122,34.0,88.27,3.0,0.3598,47.0,299100,158973,3693.72,600
1448,2020-10-27,October,Tuesday,15:00:00,360.927,1911.7,168,34.0,88.27,4.5,0.762,46.0,299100,158973,2284.65,331
1449,2020-10-27,October,Tuesday,16:00:00,436.48,1883.0167,170,33.93333333333333,87.67666666666666,5.4375,0.254,51.0,299100,158973,3102.24,568
1450,2020-10-27,October,Tuesday,17:00:00,479.428,2643.4667,250,34.0,85.11,6.285714285714286,0.254,31.0,299100,158973,2313.13,338
1451,2020-10-27,October,Tuesday,18:00:00,504.417,2524.8833,244,33.93333333333333,86.62333333333333,4.375,0.254,37.0,299100,158973,2930.28,487
1452,2020-10-27,October,Tuesday,19:00:00,380.454,1649.7833,180,35.1,77.88,1.9166666666666667,0.254,29.0,299100,158973,1945.7,254
1453,2020-10-27,October,Tuesday,20:00:00,215.13,1054.3333,97,35.1,81.46,3.4285714285714284,0.0,40.0,299100,158973,2196.8,283
